user_id,date,session_id,session_start_time,session_end_time,session_duration_min,ip,location,login_success,login_fail,logout,after_hours_login,weekend_login,device_link,device_unlink,ip_change,location_change,file_upload,file_download,file_delete,file_export,file_permanently_delete,file_move,file_copy,bulk_operation,shared_link_create,shared_link_download,external_share,share_permission_change,shared_folder_create,mass_sharing,password_change,tfa_disable,tfa_add,security_setting_change,audit_log_access,role_change,permission_escalation,policy_change,user_role
user12,06/01/25,session_0644,15:37:00,17:13:00,96,10.134.181.81,chennai,1,0,1,0,0,0,0,0,0,14,22,4,2,0,9,6,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,06/01/25,session_0645,9:56:00,11:55:00,119,10.146.125.2,chennai,1,0,1,0,0,0,0,0,0,9,10,5,7,2,2,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,06/01/25,session_0646,17:53:00,19:47:00,114,10.68.188.253,chennai,1,0,1,0,0,0,0,0,0,8,26,1,0,1,5,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,intern
user13,06/01/25,session_0647,19:50:00,20:17:00,27,10.199.188.237,delhi,1,0,1,0,0,0,0,0,0,19,11,3,7,0,7,9,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user13,06/01/25,session_0648,18:50:00,20:21:00,91,10.178.5.238,delhi,1,0,1,0,0,0,0,1,0,8,14,2,1,1,2,4,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user14,06/01/25,session_0649,16:34:00,17:45:00,71,10.7.136.238,hyd,1,0,1,0,0,0,0,0,0,3,14,6,9,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user14,06/01/25,session_0650,18:49:00,21:17:00,148,10.36.107.246,hyd,1,0,1,0,0,0,0,0,0,18,17,3,2,0,7,7,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user15,06/01/25,session_0651,11:44:00,14:20:00,156,10.116.190.230,delhi,1,0,1,0,0,0,0,1,0,19,10,4,3,0,6,6,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user15,06/01/25,session_0652,11:33:00,12:16:00,43,10.160.196.109,delhi,1,0,1,0,0,0,0,0,0,5,4,4,4,0,1,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user15,06/01/25,session_0653,11:03:00,11:50:00,47,10.205.151.180,delhi,1,0,1,0,0,1,0,0,0,11,13,7,9,2,7,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user18,06/01/25,session_0654,16:06:00,18:55:00,169,10.66.136.143,hyd,1,0,1,0,0,0,0,1,0,35,32,6,4,0,17,20,0,32,2,0,1,0,0,0,0,0,0,0,0,0,0,finance
user18,06/01/25,session_0655,12:49:00,14:35:00,106,10.182.12.112,hyd,1,0,1,0,0,0,0,0,0,5,59,2,0,1,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user18,06/01/25,session_0656,16:52:00,17:48:00,56,10.211.104.131,hyd,1,0,1,0,0,0,0,0,0,26,35,3,2,1,11,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,finance
user18,06/01/25,session_0657,7:38:00,9:10:00,92,10.87.171.50,hyd,1,0,1,0,0,0,0,0,0,22,32,6,0,0,8,6,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user18,06/01/25,session_0658,15:48:00,16:38:00,50,10.81.86.174,hyd,1,0,1,0,0,0,0,0,0,18,14,6,11,0,12,7,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,finance
user19,06/01/25,session_0659,10:54:00,13:05:00,131,10.6.218.27,hyd,1,0,1,0,0,0,0,0,0,10,8,6,11,0,7,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,finance
user20,06/01/25,session_0660,18:33:00,19:18:00,45,10.44.147.49,blr,1,1,1,0,0,0,0,1,0,6,20,0,9,0,4,3,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,finance
user21,06/01/25,session_0661,15:12:00,17:57:00,165,10.19.188.165,blr,1,0,1,0,0,1,0,0,0,13,37,2,13,0,5,4,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user21,06/01/25,session_0662,14:59:00,15:46:00,47,10.145.75.187,blr,1,0,1,0,0,0,0,0,0,19,51,6,10,0,12,11,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user22,06/01/25,session_0663,17:45:00,20:33:00,168,10.7.81.77,delhi,1,0,1,0,0,0,0,1,0,28,31,4,9,0,12,6,0,38,5,0,0,0,0,0,0,0,0,0,0,0,0,finance
user23,06/01/25,session_0664,14:33:00,15:43:00,70,10.247.192.183,delhi,1,0,1,0,0,0,0,0,0,6,31,9,4,2,3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,finance
user23,06/01/25,session_0665,8:49:00,9:44:00,55,10.73.136.153,delhi,1,0,1,0,0,0,0,0,0,26,41,6,13,0,8,6,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user24,06/01/25,session_0666,8:21:00,8:39:00,18,10.176.218.147,hyd,1,1,1,0,0,0,0,1,0,33,36,3,1,0,20,18,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user24,06/01/25,session_0667,19:54:00,21:28:00,94,10.122.65.131,hyd,1,0,1,0,0,0,0,0,0,26,12,1,7,0,8,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,finance
user25,06/01/25,session_0668,16:44:00,19:15:00,151,10.186.123.203,blr,1,0,1,0,0,0,0,0,1,27,41,0,1,0,21,7,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user25,06/01/25,session_0669,14:59:00,17:42:00,163,10.146.46.125,delhi,1,1,1,0,0,0,0,0,0,28,38,4,9,0,16,8,0,41,4,0,0,0,0,0,0,0,0,0,0,0,0,finance
user25,06/01/25,session_0670,10:34:00,13:11:00,157,10.251.137.62,delhi,1,0,1,0,0,0,0,0,0,25,56,0,4,0,13,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,finance
user26,06/01/25,session_0671,13:03:00,14:18:00,75,10.98.155.119,blr,1,1,1,0,0,0,0,1,0,12,44,5,12,2,9,6,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user26,06/01/25,session_0672,11:50:00,12:50:00,60,10.63.105.205,blr,1,0,1,0,0,0,0,0,0,12,29,6,13,1,4,4,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,finance
user28,06/01/25,session_0673,14:16:00,14:35:00,19,10.124.90.16,chennai,1,0,1,0,0,0,0,0,0,67,11,11,4,1,53,25,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user28,06/01/25,session_0674,19:23:00,20:46:00,83,10.157.108.54,blr,1,0,1,0,0,0,0,0,1,96,43,2,16,0,70,37,1,141,0,0,0,0,1,0,0,0,0,0,0,0,0,engineer
user28,06/01/25,session_0675,14:16:00,15:46:00,90,10.66.80.52,chennai,1,0,1,0,0,0,0,0,0,95,71,13,13,0,57,54,1,56,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user30,06/01/25,session_0676,18:26:00,19:43:00,77,10.142.224.197,delhi,1,0,1,0,0,0,0,0,0,39,64,1,13,0,11,14,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user30,06/01/25,session_0677,11:59:00,13:23:00,84,10.176.35.37,delhi,1,0,1,0,0,0,0,0,0,56,89,4,19,1,27,20,0,48,5,0,1,0,0,0,0,0,0,0,0,0,0,engineer
user31,06/01/25,session_0678,18:34:00,19:09:00,35,10.87.206.157,mumbai,1,0,1,0,0,0,0,0,0,75,94,4,14,1,44,35,0,105,3,0,0,0,1,0,0,0,0,0,0,0,0,engineer
user31,06/01/25,session_0679,14:58:00,15:43:00,45,10.144.220.25,mumbai,1,0,1,0,0,0,0,0,0,42,21,9,11,0,24,14,0,56,1,0,1,0,0,0,0,0,0,0,0,0,0,engineer
user31,06/01/25,session_0680,14:18:00,14:55:00,37,10.139.130.53,mumbai,1,0,1,0,0,0,0,0,0,72,44,5,17,0,52,35,0,93,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user32,06/01/25,session_0681,10:15:00,11:48:00,93,10.81.169.139,blr,1,0,1,0,0,0,0,0,0,68,38,1,16,0,24,29,0,61,4,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user32,06/01/25,session_0682,19:24:00,21:30:00,126,10.18.207.89,blr,1,0,1,1,0,0,0,0,0,20,15,0,14,0,9,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user33,06/01/25,session_0683,14:52:00,15:59:00,67,10.152.86.195,mumbai,1,0,1,0,0,0,0,0,0,44,37,5,0,0,15,13,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user34,06/01/25,session_0684,13:48:00,14:28:00,40,10.121.180.109,delhi,1,0,1,0,0,0,0,0,0,53,15,5,16,0,29,30,0,58,1,0,1,0,0,0,0,0,0,0,0,0,0,engineer
user34,06/01/25,session_0685,19:37:00,20:17:00,40,10.200.207.117,delhi,1,0,1,0,0,0,0,0,0,40,72,5,5,1,16,9,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user34,06/01/25,session_0686,14:36:00,16:54:00,138,10.2.132.45,blr,1,0,1,0,0,0,0,0,1,90,97,12,19,1,60,52,1,55,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user34,06/01/25,session_0687,15:22:00,17:20:00,118,10.170.169.187,delhi,1,1,1,0,0,0,0,1,0,56,20,5,1,0,37,19,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user34,06/01/25,session_0688,8:21:00,11:16:00,175,10.253.154.31,delhi,1,0,1,0,0,0,0,0,0,59,88,8,7,0,23,28,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user34,06/01/25,session_0689,18:10:00,20:30:00,140,10.199.23.70,bangalore,1,0,1,0,0,0,0,1,1,75,84,13,18,1,25,30,0,74,4,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user34,06/01/25,session_0690,19:07:00,19:39:00,32,10.11.126.216,delhi,1,0,1,0,0,0,0,0,0,96,44,1,19,1,31,49,1,139,3,0,0,0,1,0,0,0,0,0,0,0,0,engineer
user35,06/01/25,session_0691,12:32:00,13:43:00,71,10.207.234.161,bangalore,1,0,1,0,0,0,0,0,0,65,63,3,4,1,32,38,0,88,0,0,1,0,0,0,0,0,0,0,0,0,0,engineer
user35,06/01/25,session_0692,12:29:00,13:46:00,77,10.18.11.103,bangalore,1,0,1,0,0,0,0,0,0,54,60,14,12,2,40,22,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user35,06/01/25,session_0693,11:22:00,14:01:00,159,10.131.199.128,bangalore,1,0,1,0,0,0,0,0,0,56,101,13,4,1,41,23,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user35,06/01/25,session_0694,17:49:00,18:26:00,37,10.204.124.224,bangalore,1,0,1,0,0,0,0,0,0,67,111,3,7,0,32,21,1,85,4,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user35,06/01/25,session_0695,13:07:00,15:28:00,141,10.90.6.137,bangalore,1,0,1,0,0,0,0,0,0,30,47,7,19,0,17,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user36,06/01/25,session_0696,11:55:00,12:44:00,49,10.148.92.85,hyd,1,0,1,0,0,1,0,0,0,23,88,12,4,0,8,11,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user36,06/01/25,session_0697,9:20:00,11:25:00,125,10.113.95.191,hyd,1,0,1,0,0,0,0,1,0,72,113,9,6,0,39,25,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user36,06/01/25,session_0698,17:54:00,20:35:00,161,10.105.247.31,hyd,1,0,1,0,0,0,0,0,0,11,72,12,10,0,3,6,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,engineer
user37,06/01/25,session_0699,12:39:00,14:24:00,105,10.124.192.186,blr,1,0,1,0,0,0,0,0,0,75,110,8,10,0,44,40,1,60,3,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user37,06/01/25,session_0700,18:10:00,20:17:00,127,10.93.5.42,blr,1,0,1,0,0,0,0,0,0,12,116,2,3,0,4,5,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user37,06/01/25,session_0701,9:10:00,10:04:00,54,10.115.33.237,blr,1,0,1,0,0,0,0,0,0,49,55,13,13,0,16,22,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user38,06/01/25,session_0702,16:42:00,17:14:00,32,10.248.243.223,chennai,1,0,1,0,0,0,0,0,0,33,45,0,0,0,15,18,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,engineer
user39,06/01/25,session_0703,12:05:00,12:52:00,47,10.111.32.16,mumbai,1,0,1,0,0,0,0,0,0,28,47,3,6,0,18,14,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user39,06/01/25,session_0704,19:43:00,22:02:00,139,10.237.54.172,mumbai,1,0,1,0,0,0,0,0,0,13,100,5,16,0,10,5,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user40,06/01/25,session_0705,17:30:00,18:39:00,69,10.216.178.126,bangalore,1,0,1,0,0,0,0,0,0,12,172,3,22,0,9,2,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user40,06/01/25,session_0706,8:11:00,8:27:00,16,10.147.108.87,bangalore,1,0,1,0,0,0,0,0,0,25,112,6,24,0,9,10,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user41,06/01/25,session_0707,9:49:00,10:12:00,23,10.221.55.219,bangalore,1,0,1,0,0,0,0,0,0,36,137,9,29,0,26,9,1,40,2,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user42,06/01/25,session_0708,15:12:00,17:07:00,115,10.27.141.185,blr,1,0,1,0,0,0,0,0,0,35,177,17,14,4,25,18,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user42,06/01/25,session_0709,12:31:00,14:35:00,124,10.26.166.40,blr,1,0,1,0,0,1,0,0,0,50,131,19,6,0,28,23,1,28,2,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user42,06/01/25,session_0710,17:41:00,19:06:00,85,10.217.220.180,blr,1,0,1,0,0,0,0,0,0,29,83,7,6,1,14,9,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user42,06/01/25,session_0711,9:37:00,12:34:00,177,10.173.196.30,blr,1,0,1,0,0,0,0,0,0,49,145,12,26,0,36,24,1,35,4,0,0,0,0,0,0,0,0,0,0,0,1,analyst
user42,06/01/25,session_0712,19:30:00,20:23:00,53,10.113.179.237,blr,1,0,1,0,0,0,0,0,0,18,69,4,26,1,6,7,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user43,06/01/25,session_0713,13:47:00,16:35:00,168,10.146.46.229,blr,1,0,1,0,0,0,0,0,0,16,97,19,20,0,11,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user43,06/01/25,session_0714,10:37:00,11:16:00,39,10.97.102.171,blr,1,0,1,0,0,0,0,0,0,35,41,4,6,0,16,8,0,41,2,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user43,06/01/25,session_0715,17:28:00,17:57:00,29,10.138.30.85,blr,1,0,1,0,0,0,0,0,0,54,41,15,25,0,21,30,0,62,3,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user44,06/01/25,session_0716,13:56:00,14:43:00,47,10.137.27.177,bangalore,1,0,1,0,0,0,0,0,0,54,175,11,22,0,32,11,1,44,3,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user44,06/01/25,session_0717,10:54:00,12:06:00,72,10.111.44.108,bangalore,1,0,1,1,0,0,0,1,0,25,115,3,13,0,17,6,1,26,5,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user44,06/01/25,session_0718,18:41:00,20:15:00,94,10.33.143.244,bangalore,1,0,1,0,0,0,0,1,0,12,51,16,17,1,7,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user44,06/01/25,session_0719,11:34:00,13:21:00,107,10.44.90.33,blr,1,0,1,0,0,0,0,0,1,9,138,2,10,0,3,3,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,analyst
user45,06/01/25,session_0720,14:18:00,16:11:00,113,10.41.111.9,hyd,1,0,1,0,0,0,0,0,0,49,151,9,18,0,28,22,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user45,06/01/25,session_0721,7:59:00,8:45:00,46,10.40.13.101,hyd,1,0,1,0,0,0,0,0,0,19,120,3,11,0,12,5,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user47,06/01/25,session_0722,12:20:00,13:45:00,85,10.86.241.95,mumbai,1,0,1,0,0,0,0,0,0,45,126,15,9,0,35,15,1,37,1,0,0,1,0,0,0,0,0,0,0,0,0,analyst
user47,06/01/25,session_0723,12:47:00,13:40:00,53,10.64.153.125,mumbai,1,0,1,0,0,0,0,0,0,59,162,1,12,0,38,26,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst
user48,06/01/25,session_0724,15:41:00,18:14:00,153,10.55.27.236,hyd,1,0,1,1,0,0,0,1,0,145,64,16,16,0,93,32,1,133,1,0,0,0,1,0,0,0,0,0,0,0,0,director
user48,06/01/25,session_0725,17:04:00,17:33:00,29,10.31.17.178,hyd,1,0,1,0,0,0,0,0,0,82,139,19,35,0,38,42,1,58,2,0,0,0,0,0,0,0,0,0,0,0,0,director
user48,06/01/25,session_0726,17:17:00,19:43:00,146,10.71.212.53,hyd,1,0,1,0,0,0,0,0,0,20,245,5,27,2,6,5,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,director
user48,06/01/25,session_0727,10:49:00,13:20:00,151,10.31.154.155,hyd,1,0,1,1,0,1,0,0,0,81,223,1,43,1,42,48,1,110,4,0,0,0,1,0,0,0,0,0,0,0,0,director
user48,06/01/25,session_0728,18:18:00,18:59:00,41,10.142.216.240,hyd,1,0,1,0,0,0,0,0,0,22,175,10,10,1,10,6,1,32,2,0,0,0,0,0,0,0,0,0,0,0,0,director
user49,06/01/25,session_0729,15:56:00,17:40:00,104,10.110.167.201,bangalore,1,0,1,0,0,0,0,1,0,124,77,23,32,0,96,71,1,84,1,0,0,1,0,0,0,0,0,0,0,0,0,director
user49,06/01/25,session_0730,16:54:00,17:43:00,49,10.147.77.68,bangalore,1,0,1,0,0,0,0,0,0,43,214,8,22,1,26,18,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,director
user50,06/01/25,session_0731,19:18:00,22:17:00,179,10.147.185.248,bangalore,1,0,1,0,0,0,0,0,0,129,50,11,28,0,91,68,1,167,0,0,0,0,1,0,0,0,0,0,0,0,0,director
user50,06/01/25,session_0732,10:32:00,11:18:00,46,10.142.53.240,bangalore,1,0,1,0,0,0,0,0,0,83,100,26,11,0,65,46,1,83,2,0,0,0,0,0,0,0,0,0,0,0,0,director
user01,07/01/25,session_0733,12:46:00,14:35:00,109,10.170.10.196,chennai,1,0,1,0,0,0,0,0,0,7,15,2,4,0,2,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user02,07/01/25,session_0734,12:57:00,13:36:00,39,10.166.39.52,hyd,1,0,1,0,0,0,0,0,0,8,8,2,8,0,5,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user02,07/01/25,session_0735,9:57:00,11:28:00,91,10.241.193.110,hyd,1,1,1,0,0,0,0,0,0,6,8,5,7,1,1,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user02,07/01/25,session_0736,19:45:00,22:20:00,155,10.156.250.144,hyd,1,0,1,0,0,0,0,0,0,14,8,5,3,0,9,8,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user03,07/01/25,session_0737,9:48:00,11:31:00,103,10.220.201.104,hyd,1,0,1,0,0,0,0,0,0,0,17,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,intern
user03,07/01/25,session_0738,7:42:00,8:18:00,36,10.168.179.245,hyd,1,0,1,0,0,1,0,0,0,3,4,1,4,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user04,07/01/25,session_0739,15:41:00,16:48:00,67,10.81.87.42,chennai,1,0,1,0,0,0,0,0,0,11,22,7,4,1,8,2,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user05,07/01/25,session_0740,10:55:00,11:50:00,55,10.228.229.231,bangalore,1,0,1,0,0,0,0,1,0,15,2,5,7,0,6,8,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user06,07/01/25,session_0741,8:34:00,11:13:00,159,10.239.168.6,blr,1,1,1,0,0,0,0,0,0,6,18,4,3,2,3,2,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,intern
user06,07/01/25,session_0742,18:56:00,21:41:00,165,10.246.58.105,blr,1,0,1,1,0,0,0,0,0,12,22,4,6,2,8,6,0,12,4,1,0,0,0,0,0,1,0,0,0,0,0,intern
user07,07/01/25,session_0743,7:30:00,8:40:00,70,10.222.144.104,blr,1,0,1,0,0,0,0,1,0,5,4,4,9,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user07,07/01/25,session_0744,15:16:00,17:09:00,113,10.225.201.154,blr,1,0,1,0,0,1,0,0,0,17,27,6,3,1,7,9,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user07,07/01/25,session_0745,7:29:00,10:04:00,155,10.47.153.238,blr,1,0,1,0,0,1,0,0,0,17,21,7,9,0,6,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,intern
user08,07/01/25,session_0746,12:13:00,12:46:00,33,10.79.245.190,blr,1,0,1,0,0,0,0,0,0,2,12,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user08,07/01/25,session_0747,11:16:00,13:59:00,163,10.131.117.204,hyd,1,2,1,0,0,0,0,0,1,10,20,1,0,0,6,5,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user08,07/01/25,session_0748,10:22:00,12:22:00,120,10.188.220.162,blr,1,0,1,0,0,0,0,0,0,0,21,2,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user08,07/01/25,session_0749,8:23:00,9:57:00,94,10.209.180.100,blr,1,0,1,0,0,0,0,0,0,15,11,3,1,0,6,6,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,intern
user09,07/01/25,session_0750,10:38:00,13:12:00,154,10.237.21.235,chennai,1,0,1,0,0,0,0,0,0,3,29,5,4,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user09,07/01/25,session_0751,9:26:00,10:33:00,67,10.93.201.43,chennai,1,0,1,0,0,0,0,0,0,16,3,0,6,0,5,6,0,17,2,0,0,0,0,0,0,1,0,0,0,0,0,intern
user09,07/01/25,session_0752,10:04:00,12:04:00,120,10.129.220.82,chennai,1,0,1,0,0,0,0,0,0,17,10,3,8,0,6,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,intern
user09,07/01/25,session_0753,9:38:00,11:21:00,103,10.69.150.13,chennai,1,0,1,0,0,0,0,0,0,10,27,0,2,0,4,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user09,07/01/25,session_0754,7:41:00,9:17:00,96,10.121.216.97,chennai,1,0,1,0,0,0,0,0,0,13,21,7,4,2,5,3,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user10,07/01/25,session_0755,19:23:00,22:20:00,177,10.197.185.148,hyd,1,0,1,0,0,0,0,0,0,18,9,6,6,1,9,10,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user10,07/01/25,session_0756,23:33:00,16:37:00,37,10.105.44.160,hyd,1,0,1,1,0,0,0,0,0,16,10,7,8,0,9,9,0,23,2,1,0,0,0,0,0,0,0,0,0,0,0,intern
user10,07/01/25,session_0757,11:56:00,12:54:00,58,10.157.89.202,hyd,1,0,1,0,0,0,0,0,0,7,11,3,7,0,3,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user10,07/01/25,session_0758,13:01:00,13:32:00,31,10.225.203.141,hyd,1,1,1,0,0,0,0,0,0,17,10,4,2,0,8,8,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user11,07/01/25,session_0759,17:22:00,20:14:00,172,10.50.145.2,chennai,1,0,1,0,0,0,0,0,0,10,24,2,7,0,7,2,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,07/01/25,session_0760,9:37:00,10:58:00,81,10.89.135.223,chennai,1,0,1,0,0,0,0,0,0,15,17,2,1,0,7,6,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,intern
user12,07/01/25,session_0761,8:38:00,10:49:00,131,10.219.106.12,chennai,1,0,1,0,0,1,0,0,0,9,11,2,2,0,6,5,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,intern
user13,07/01/25,session_0762,16:41:00,18:56:00,135,10.45.214.128,delhi,1,0,1,0,0,0,0,0,0,15,2,3,0,1,5,7,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user14,07/01/25,session_0763,19:24:00,20:00:00,36,10.209.249.212,hyd,1,0,1,0,0,0,0,0,0,11,26,5,3,1,7,4,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,intern
user15,07/01/25,session_0764,13:11:00,16:07:00,176,10.208.177.52,delhi,1,0,1,0,0,1,0,0,0,15,28,0,4,0,9,5,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,intern
user16,07/01/25,session_0765,12:52:00,13:41:00,49,10.140.67.247,mumbai,1,0,1,0,0,1,0,0,0,24,50,1,11,0,11,8,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user17,07/01/25,session_0766,10:57:00,13:41:00,164,10.203.187.166,hyd,1,0,1,0,0,0,0,0,0,15,17,1,14,0,10,8,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user17,07/01/25,session_0767,17:27:00,19:42:00,135,10.179.242.142,hyd,1,0,1,0,0,1,0,0,0,7,26,5,9,1,2,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,finance
user17,07/01/25,session_0768,18:10:00,20:56:00,166,10.33.3.28,hyd,1,1,1,0,0,0,0,1,0,23,40,0,4,0,12,6,0,22,2,0,1,0,0,1,0,0,0,0,0,0,0,finance
user18,07/01/25,session_0769,11:18:00,14:17:00,179,10.196.115.141,hyd,1,0,1,0,0,0,0,0,0,24,57,3,1,1,19,10,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,finance
user19,07/01/25,session_0770,12:41:00,13:28:00,47,10.47.46.87,hyd,1,0,1,0,0,1,0,0,0,5,32,8,3,1,3,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,finance
user19,07/01/25,session_0771,19:52:00,22:34:00,162,10.38.216.127,hyd,1,0,1,0,0,0,0,0,0,30,25,8,6,0,21,9,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,finance
user19,07/01/25,session_0772,17:35:00,20:11:00,156,10.90.184.218,hyd,1,0,1,0,0,0,0,0,0,22,48,6,6,0,11,12,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,finance
user21,07/01/25,session_0773,16:31:00,17:15:00,44,10.31.177.141,blr,1,1,1,0,0,0,0,0,0,30,31,1,12,0,18,10,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,finance
